id;ident;type;name;latitude_deg;longitude_deg;elevation_ft;continent;iso_country;iso_region;municipality;scheduled_service;gps_code;iata_code;local_code;home_link;wikipedia_link;keywords;Area
22208;MO04;small_airport;Lyell Airport;39,71670150756840;-91,8501968383789;769;NA;US;US-MO;Hunnewell;no;MO04;;MO04;;;;
22211;MO07;small_airport;Adventures Aloft Airport;38,872501373291000;-91,30020141601560;871;NA;US;US-MO;Jonesburg;no;MO07;;MO07;;;;
22212;MO08;small_airport;Homan Field;38,66279983520510;-93,33270263671880;885;NA;US;US-MO;Sedalia;no;MO08;;MO08;;;;
22213;MO09;small_airport;Sharpe Farms Airport;40,022784;-91,870962;702;NA;US;US-MO;Lewistown;no;MO09;;MO09;;;;
22214;MO10;small_airport;Hawk Air Airport;39,20429992675780;-92,26239776611330;870;NA;US;US-MO;Sturgeon;no;MO10;;MO10;;;;
22215;MO11;small_airport;Barron Aviation Airport;39,4005012512207;-91,58290100097660;745;NA;US;US-MO;Perry;no;MO11;;MO11;;;;
22218;MO14;small_airport;Marshall Field;37,422778;-93,208611;1166;NA;US;US-MO;Fair Grove;no;MO14;;MO14;;;;
22220;MO16;small_airport;Baugh Flight Park Ultralightport;37,16389846801760;-94,16829681396480;984;NA;US;US-MO;Avilla;no;MO16;;MO16;;;;
22221;MO17;small_airport;Garst Airport;40,47919845581060;-95,64610290527340;905;NA;US;US-MO;Watson;no;MO17;;MO17;;;;
22224;MO2;small_airport;Flying Bar H Ranch Airport;37,175201416015600;-93,12889862060550;1375;NA;US;US-MO;Springfield;no;MO2;;MO2;;;;
22227;MO22;small_airport;Jta Asbell Field;37,19169998168950;-94,54969787597660;940;NA;US;US-MO;Carl Junction;no;MO22;;MO22;;;;
22228;MO23;small_airport;Phillips Field;38,633399963378900;-92,53350067138670;820;NA;US;US-MO;California;no;MO23;;MO23;;;;
22229;MO24;small_airport;Lonesome Sky Airport;40,142799377441400;-95,38829803466800;868;NA;US;US-MO;Craig;no;MO24;;MO24;;;;
22231;MO26;small_airport;Peterson Farm Airport;39,39390182495120;-94,35299682617190;860;NA;US;US-MO;Kearney;no;MO26;;MO26;;;;
22232;MO27;small_airport;Ccc Airport;39,73529815673830;-94,19270324707030;984;NA;US;US-MO;Cameron;no;MO27;;MO27;;;;
22234;MO29;small_airport;Inter-State Airport;38,77220153808590;-94,33489990234380;960;NA;US;US-MO;Pleasant Hill;no;MO29;;MO29;;;;
22235;MO30;small_airport;Harbour Airport;38,269901;-92,8115;823;NA;US;US-MO;Gravois Mills;no;MO30;;MO30;;;7L7;
22236;MO31;small_airport;Malina Airport;37,04949951171880;-93,07240295410160;1350;NA;US;US-MO;Rogersville;no;MO31;;MO31;;;;
22237;MO32;small_airport;Table Rock Airport;36,52870178222660;-93,6769027709961;1053;NA;US;US-MO;Golden;no;MO32;;MO32;;;;
22238;MO33;small_airport;Barlet's Base Airport;37,12919998168950;-94,25379943847660;1068;NA;US;US-MO;Carthage;no;MO33;;MO33;;;;
22239;MO34;small_airport;Ellingsen Field;37,35969924926760;-93,6624984741211;1115;NA;US;US-MO;Everton;no;MO34;;MO34;;;;
22240;MO35;small_airport;Harvey Airport;39,212799072265600;-90,91739654541020;710;NA;US;US-MO;Eolia;no;MO35;;MO35;;;;
22241;MO36;small_airport;Riddle's Roost Airport;38,832000732421900;-90,92510223388670;650;NA;US;US-MO;Foristell;no;MO36;;MO36;;;;
22242;MO37;small_airport;Ridgeview Ranch Airport;38,72309875488280;-94,38189697265630;1000;NA;US;US-MO;Harrisonville;no;MO37;;MO37;;;;
22244;MO39;small_airport;Baldwin Airport;39,113399505615200;-91,04180145263670;505;NA;US;US-MO;Silex;no;MO39;;MO39;;;;
22248;MO43;small_airport;Wilkins Airport;38,96849822998050;-91,44349670410160;835;NA;US;US-MO;Montgomery City;no;MO43;;MO43;;;;
22250;MO45;small_airport;Sky-Vu Airport;38,8922004699707;-91,56600189208980;800;NA;US;US-MO;Montgomery City;no;MO45;;MO45;;;;
22251;MO46;small_airport;Walker Airport;39,520301818847700;-91,17179870605470;510;NA;US;US-MO;Louisana;no;MO46;;MO46;;;;
22254;MO49;small_airport;Five Mile Airport;36,970298767089800;-94,57669830322270;1100;NA;US;US-MO;Joplin;no;MO49;;MO49;;;;
22255;MO5;small_airport;Bollinger-Crass Memorial Airport;37,00699996948240;-91,0071029663086;647;NA;US;US-MO;Van Buren;no;MO5;;MO5;;;;
22257;MO51;small_airport;Schaback Strip;39,42359924316410;-94,84770202636720;1000;NA;US;US-MO;Weston;no;MO51;;MO51;;;;
22258;MO52;small_airport;Skyriders Airport;37,86669921875;-93,38349914550780;900;NA;US;US-MO;Wheatland;no;MO52;;MO52;;;;
22259;MO53;small_airport;Meadows Airport;40,233299255371100;-93,93360137939450;1010;NA;US;US-MO;Bethany;no;MO53;;MO53;;;;
22260;MO54;small_airport;Dudley Airport;36,78200149536130;-90,08899688720700;310;NA;US;US-MO;Dudley;no;MO54;;MO54;;;;
22262;MO56;small_airport;Lost Mine Airport;36,514198303222700;-92,64019775390630;820;NA;US;US-MO;Theodosia;no;MO56;;MO56;;;;
22263;MO57;small_airport;Henderson Mounds E B G Airport;36,707000732421900;-89,4666976928711;295;NA;US;US-MO;East Prairie;no;MO57;;MO57;;;;
22264;MO58;small_airport;Waldemer Flying W Ranch Airport;36,65840148925780;-90,6404037475586;460;NA;US;US-MO;Fairdealing;no;MO58;;MO58;;;;
22265;MO59;small_airport;K & N Field;38,91450119018560;-90,90010070800780;500;NA;US;US-MO;Moscow Mills;no;MO59;;MO59;;;;
22266;MO61;small_airport;Bel-Voir Acres Airport;36,55839920043950;-93,64189910888670;1139;NA;US;US-MO;Golden;no;MO61;;MO61;;;;
22267;MO62;small_airport;Hibbs Farm Airport;40,51029968261720;-94,58159637451170;1150;NA;US;US-MO;Sheridan;no;MO62;;MO62;;;;
22269;MO64;small_airport;Kimberling Airport;36,609798431396500;-93,4446029663086;1050;NA;US;US-MO;Kimberling City;no;MO64;;MO64;;;;
22270;MO65;small_airport;Misty Meadows Airport;36,58340072631840;-93,10299682617190;940;NA;US;US-MO;Kirbyville;no;MO65;;MO65;;;;
45503;MO66;small_airport;Linden Air Airport;37,059167;-93,145556;1280;NA;US;US-MO;Ozark;no;MO66;;MO66;;;;
22271;MO67;small_airport;Hayes Field;36,71120071411130;-90,31400299072270;323;NA;US;US-MO;Poplar Bluff;no;MO67;;MO67;;;;
22272;MO68;small_airport;Eads Ridge Airport;37,40530014038090;-93,09960174560550;1310;NA;US;US-MO;Fair Grove;no;MO68;;MO68;;;;
22276;MO71;small_airport;Block Air Village Airport;39,46310043334960;-94,41829681396480;1030;NA;US;US-MO;Holt;no;MO71;;MO71;;;;
22277;MO72;small_airport;Flying 'J' Ranch Airport;37,04029846191410;-90,8667984008789;690;NA;US;US-MO;Van Buren;no;MO72;;MO72;;;;
22278;MO73;small_airport;Rolling Shoals Farm Airport;36,98759841918950;-90,55840301513670;450;NA;US;US-MO;Williamsville;no;MO73;;MO73;;;;
22279;MO74;small_airport;Cedar Creek Airport;38,922298431396500;-92,16960144042970;820;NA;US;US-MO;Columbia;no;MO74;;MO74;;;;
22280;MO75;small_airport;Brownsberger Airport;38,30500030517580;-94,05329895019530;794;NA;US;US-MO;Montrose;no;MO75;;MO75;;;;
22282;MO77;small_airport;Arnika Ranch Airport;36,975101470947300;-92,5427017211914;1320;NA;US;US-MO;Ava;no;MO77;;MO77;;;;
22283;MO78;small_airport;Stickle Cattle Farms Airport;38,315785;-91,780708;700;NA;US;US-MO;Belle;no;MO78;;MO78;;;;
22284;MO79;small_airport;Sky Ranch Ii Airport;37,67919921875;-90,71540069580080;1060;NA;US;US-MO;Belleview;no;MO79;;MO79;;;;
22285;MO80;small_airport;Oak Ridge Airpark;37,160598;-92,323501;1482;NA;US;US-MO;Mountain Grove;no;MO80;;MO80;;;Johnston's Nest Aerodrome;
22286;MO81;small_airport;Dove Airstrip;37,6708984375;-90,61479949951170;1080;NA;US;US-MO;Bismarck;no;MO81;;MO81;;;;
22287;MO82;small_airport;Howard Airport;40,40890121459960;-92,05680084228520;740;NA;US;US-MO;Gorin;no;MO82;;MO82;;;;
22288;MO83;small_airport;Widmark Airport;40,25310134887700;-92,95490264892580;1045;NA;US;US-MO;Green City;no;MO83;;MO83;;;;
22289;MO84;small_airport;Viburnum Airport;37,71670150756840;-91,13349914550780;1272;NA;US;US-MO;Viburnum;no;MO84;;MO84;;;;
22290;MO85;small_airport;Wells Airport;37,25170135498050;-92,83380126953130;1530;NA;US;US-MO;Marshfield;no;MO85;;MO85;;;;
22291;MO86;small_airport;Sanctuary Airport;38,95970153808590;-91,30390167236330;750;NA;US;US-MO;Bellflower;no;MO86;;MO86;;;;
22292;MO87;small_airport;Powis Airport;38,94580078125;-94,16190338134770;879;NA;US;US-MO;Oak Grove;no;MO87;;MO87;;;;
22293;MO88;small_airport;Feutz Airport;39,099998474121100;-92,0093002319336;890;NA;US;US-MO;Hatton;no;MO88;;MO88;;;;
22294;MO89;small_airport;Bar-Vik Airport;38,174198150634800;-92,8584976196289;930;NA;US;US-MO;Laurie;no;MO89;;MO89;;;;
22297;MO93;small_airport;Keeven Air Ranch Airport;39,044819;-91,148094;700;NA;US;US-MO;Hawk Point;no;MO93;;MO93;;;;
22298;MO94;small_airport;Starr Airport;39,5;-94,5802001953125;1000;NA;US;US-MO;Trimble;no;MO94;;MO94;;;;
22300;MO96;small_airport;Ray Johnson Inc Airport;37,41619873046880;-90,9635009765625;950;NA;US;US-MO;Centerville;no;MO96;;MO96;;;;
22302;MO98;small_airport;Williams Airport;38,71310043334960;-94,58499908447270;985;NA;US;US-MO;Cleveland;no;MO98;;MO98;;;;
22303;MO99;small_airport;Miller Airport;38,11640167236330;-93,07710266113280;1000;NA;US;US-MO;Climax Springs;no;MO99;;MO99;;;;
22304;MOS;small_airport;Moses Point Airport;64,69819641113280;-162,0570068359380;14;NA;US;US-AK;Elim;no;MOS;;MOS;;;;
22306;MS00;small_airport;Double O Ranch Airport;34,98889923095700;-89,91529846191410;385;NA;US;US-MS;Olive Branch;no;MS00;;MS00;;;;
22309;MS03;small_airport;Christmas Airport;33,92430114746090;-90,78700256347660;153;NA;US;US-MS;Shelby;no;MS03;;MS03;;;;
22312;MS06;small_airport;Linwood Airport;32,790401458740200;-90,13809967041020;285;NA;US;US-MS;Linwood;no;MS06;;MS06;;;;
22314;MS08;small_airport;Harrell Field;32,473899841308600;-89,85179901123050;385;NA;US;US-MS;Pisgah;no;MS08;;MS08;;;;
22315;MS09;small_airport;Glidwell Flying Service Airport;34,10179901123050;-90,70120239257810;160;NA;US;US-MS;Alligator;no;MS09;;MS09;;;;
22316;MS10;small_airport;Turner Field;33,15850067138670;-90,50430297851560;109;NA;US;US-MS;Belzoni;no;MS10;;MS10;;;;
22317;MS11;small_airport;Mohr Farm Airport;32,208499908447300;-89,94170379638670;360;NA;US;US-MS;Brandon;no;MS11;;MS11;;;;
22318;MS13;small_airport;Eifling Farms Airport;33,07569885253910;-90,95339965820310;110;NA;US;US-MS;Glen Allan;no;MS13;;MS13;;;;
45501;MS14;small_airport;John Farese Airpark;34,813889;-89,199617;565;NA;US;US-MS;Ashland;no;MS14;;MS14;;;;
22319;MS15;small_airport;Country Club Airport;33,331199645996100;-91,03700256347660;117;NA;US;US-MS;Greenville;no;MS15;;MS15;;;;
22322;MS18;small_airport;Dilworth Airport;34,77000045776370;-88,60559844970700;465;NA;US;US-MS;Corinth;no;MS18;;MS18;;;;
22324;MS20;small_airport;Newell Flying Service Airport;33,354801177978500;-90,5790023803711;126;NA;US;US-MS;Inverness;no;MS20;;MS20;;;;
22325;MS21;small_airport;Lester Field;33,33209991455080;-90,58200073242190;115;NA;US;US-MS;Inverness;no;MS21;;MS21;;;;
22326;MS22;small_airport;Murphey Flying Service Airport;33,48899841308590;-90,35700225830080;120;NA;US;US-MS;Itta Bena;no;MS22;;MS22;;;;
22327;MS23;small_airport;Forest Home Airport;31,00670051574710;-91,2031021118164;240;NA;US;US-MS;Woodville;no;MS23;;MS23;;;;
22328;MS24;small_airport;Joe Sanford Field;32,24679946899410;-90,5822982788086;180;NA;US;US-MS;Edwards;no;MS24;;MS24;;;;
22329;MS25;small_airport;Huntley Airport;33,39870071411130;-90,96759796142580;117;NA;US;US-MS;Leland;no;MS25;;MS25;;;;
22330;MS26;small_airport;Cedar Creek Air Ranch Airport;30,802200317382800;-88,54750061035160;165;NA;US;US-MS;Lucedale;no;MS26;;MS26;;;;
22331;MS27;small_airport;Aerohead Airport;30,706899642944300;-88,42919921875;130;NA;US;US-MS;Hurley;no;MS27;;MS27;;;;
22332;MS28;small_airport;Alcorn State University Airport;31,868799209594700;-91,13480377197270;269;NA;US;US-MS;Lorman;no;MS28;;MS28;;;;
45502;MS29;small_airport;Pace Airstrip;32,601944;-89,863889;350;NA;US;US-MS;Canton;no;MS29;;MS29;;;;
22333;MS30;small_airport;Abide Airpark;33,30569839477540;-90,99040222167970;115;NA;US;US-MS;Greenville;no;MS30;;MS30;;;;
22336;MS33;small_airport;Hobbs Airport;33,41680145263670;-90,49449920654300;115;NA;US;US-MS;Moorhead;no;MS33;;MS33;;;;
22337;MS34;small_airport;Reality Plantation Airport;32,69820022583010;-90,94650268554690;98;NA;US;US-MS;Onward;no;MS34;;MS34;;;;
22338;MS35;small_airport;Wade Airport;32,981201171875;-90,96540069580080;106;NA;US;US-MS;Rolling Fork;no;MS35;;MS35;;;;
22339;MS36;small_airport;Supplejack Airport;32,650001525878900;-89,9708023071289;340;NA;US;US-MS;Canton;no;MS36;;MS36;;;;
22340;MS37;small_airport;West Bolivar Flying Service Airport;33,65340042114260;-90,98899841308590;136;NA;US;US-MS;Benoit;no;MS37;;MS37;;;;
22341;MS38;small_airport;Flautt Airport;33,87229919433590;-90,28340148925780;145;NA;US;US-MS;Swan Lake;no;MS38;;MS38;;;;
22342;MS39;small_airport;Smith County Airport;31,820999145507800;-89,4583969116211;332;NA;US;US-MS;Taylorsville;no;MS39;;MS39;;;;
22343;MS40;small_airport;Southland Flying Service Inc. Airport;33,22560119628910;-90,24669647216800;115;NA;US;US-MS;Tchula;no;MS40;;MS40;;;;
22344;MS41;small_airport;Flying Y Service Airport;34,000099182128900;-90,42510223388670;149;NA;US;US-MS;Tutwiler;no;MS41;;MS41;;;;
22345;MS42;small_airport;Mississippi Petrified Forest Airport;32,52040100097660;-90,32369995117190;265;NA;US;US-MS;Flora;no;MS42;;MS42;;;;
22346;MS43;small_airport;Whitaker Airport;32,55179977416990;-90,83039855957030;98;NA;US;US-MS;Vicksburg;no;MS43;;MS43;;;;
22347;MS45;small_airport;Dale Landing Strip;32,15629959106450;-91,12460327148440;85;NA;US;US-MS;Yokena;no;MS45;;MS45;;;;
22350;MS48;small_airport;George Ford Airport;30,62190055847170;-89,69650268554690;60;NA;US;US-MS;Picayune;no;MS48;;MS48;;;;
22351;MS49;small_airport;Mc Gehee Air Park;31,165001;-90,816164;315;NA;US;US-MS;Liberty;no;MS49;;MS49;;;;
22352;MS50;small_airport;Clay Airport;31,579299926757800;-90,11119842529300;201;NA;US;US-MS;Monticello;no;MS50;;MS50;;;;
22353;MS52;small_airport;Leuth Flying Service Airport;33,92369842529300;-88,73059844970700;310;NA;US;US-MS;Okolona;no;MS52;;MS52;;;;
22355;MS54;small_airport;Burney Farms Airport;34,00979995727540;-89,73619842529300;285;NA;US;US-MS;Coffeeville;no;MS54;;MS54;;;;
22356;MS55;small_airport;Schloss Adlers Airport;34,8109016418457;-89,57839965820310;478;NA;US;US-MS;Red Banks;no;MS55;;MS55;;;;
22358;MS57;small_airport;Fred Netterville Lbr Co Wilkinson Commnty Airport;31,220199585;-91,24040222170000;120;NA;US;US-MS;Woodville;no;MS57;;MS57;;;;
22359;MS58;small_airport;Tullos Field;32,165401458740200;-90,04399871826170;300;NA;US;US-MS;Florence;no;MS58;;MS58;;;;
22360;MS59;small_airport;Valley of The Moon Airport;31,996999740600600;-90,84220123291020;125;NA;US;US-MS;Hermanville;no;MS59;;MS59;;;;
22362;MS61;small_airport;Simpson Field;30,625200271606400;-89,7333984375;175;NA;US;US-MS;Picayune;no;MS61;;MS61;;;;
22363;MS62;small_airport;Davis Field;34,9911994934082;-89,81559753417970;410;NA;US;US-MS;Olive Branch;no;MS62;;MS62;;;;
22364;MS63;small_airport;Rye Field;34,054298400878900;-88,37120056152340;330;NA;US;US-MS;Smithville;no;MS63;;MS63;;;;
22365;MS64;small_airport;Vaiden Landing Airport;34,848342;-89,877992;250;NA;US;US-MS;Hernando;no;MS64;;MS64;;;;
22366;MS65;small_airport;Delta Flying Service Inc Airport;34,95009994506840;-90,20010375976560;210;NA;US;US-MS;Walls;no;MS65;;MS65;;;;
22367;MS66;small_airport;Kennedy Executive Airport;30,445999145507800;-88,9259033203125;42;NA;US;US-MS;Biloxi;no;MS66;;MS66;;;;
22370;MS69;small_airport;Falcon Field;32,10879898071290;-90,04650115966800;415;NA;US;US-MS;Star;no;MS69;;MS69;;;;
22371;MS70;small_airport;Mc Lain  -Calico Airport;32,7354011536;-88,92590332030000;560;NA;US;US-MS;Philadelphia;no;MS70;;MS70;;;;
22372;MS71;small_airport;Slobovia Outernational Airport;32,49509811401370;-90,29290008544920;250;NA;US;US-MS;Pocahontas;no;MS71;;MS71;;;;
22376;MS75;small_airport;Lewis Airport;33,013999938964800;-91,03900146484380;112;NA;US;US-MS;Glen Allan;no;MS75;;MS75;;;;
22377;MS76;small_airport;Wade Field;33,77289962768560;-89,24259948730470;300;NA;US;US-MS;Calhoun City;no;MS76;;MS76;;;;
22378;MS77;small_airport;Lang Flying Service Airport;33,3317985534668;-90,64320373535160;114;NA;US;US-MS;Inverness;no;MS77;;MS77;;;;
22381;MS80;small_airport;Hasting Airpark;33,994598388671900;-89,3125991821289;275;NA;US;US-MS;Bruce;no;MS80;;MS80;;;;
22383;MS82;small_airport;Shade Tree Field;30,510499954223600;-89,14730072021480;113;NA;US;US-MS;Lyman;no;MS82;;MS82;;;;
22384;MS83;small_airport;Alton Field;32,029598236084000;-90,10150146484380;850;NA;US;US-MS;Harrisville;no;MS83;;MS83;;;;
22385;MS85;small_airport;Skelton Airport;33,597900390625;-90,80290222167970;130;NA;US;US-MS;Shaw;no;MS85;;MS85;;;;
22386;MS86;small_airport;Oglesby Farms Inc. Airport;33,05009841918950;-91,0833969116211;110;NA;US;US-MS;Glen Allan;no;MS86;;MS86;;;;
22388;MS88;small_airport;Oreck Airport;30,77739906311040;-89,72509765625;180;NA;US;US-MS;Poplarville;no;MS88;;MS88;;;;
22390;MS90;small_airport;Flowood Industrial STOLport;32,31560134887700;-90,14360046386720;270;NA;US;US-MS;Flowood;no;MS90;;MS90;;;;
22392;MS92;small_airport;Heigle Field;32,920101165771500;-91,02570343017580;105;NA;US;US-MS;Mayersville;no;MS92;;MS92;;;;
22393;MS93;small_airport;Hooper Skylark Field;30,726600646972700;-89,73169708251950;150;NA;US;US-MS;Mc Neil;no;MS93;;MS93;;;;
22395;MS95;small_airport;Dorr Field;33,8473014831543;-90,72509765625;142;NA;US;US-MS;Merigold;no;MS95;;MS95;;;;
22396;MS96;small_airport;Barrett Field;32,76679992675780;-89,10009765625;435;NA;US;US-MS;Philadelphia;no;MS96;;MS96;;;;
22398;MS98;small_airport;Farmco Field;30,76689910888670;-88,5999984741211;130;NA;US;US-MS;Lucedale;no;MS98;;MS98;;;;
22400;MT01;small_airport;Owen Bros Airport;47,61800003051760;-110,09200286865200;3106;NA;US;US-MT;Geraldine;no;MT01;;MT01;;;;
22401;MT02;small_airport;Hellinger Airport;48,538299560546900;-111,49700164794900;3215;NA;US;US-MT;Devon;no;MT02;;MT02;;;;
45510;MT03;small_airport;Lakeside Airport;47,993408;-114,224306;3440;NA;US;US-MT;Lakeside;no;MT03;;MT03;;;;
22402;MT04;small_airport;Olfert Airport;48,40420150756840;-106,00900268554700;2750;NA;US;US-MT;Lustre;no;MT04;;MT04;;;;
22403;MT05;small_airport;Laird Ranch Airport;45,66809844970700;-104,7030029296880;3462;NA;US;US-MT;Ekalaka;no;MT05;;MT05;;;;
22404;MT06;small_airport;Duncan Airport;46,5702018737793;-112,17500305175800;4260;NA;US;US-MT;Helena;no;MT06;;MT06;;;;
22406;MT08;small_airport;Zortman Airport;47,91669845581060;-108,48300170898400;3900;NA;US;US-MT;Zortman;no;MT08;;MT08;;;;
22407;MT09;small_airport;Floyd Ranch Airport;48,84590148925780;-106,60900115966800;2948;NA;US;US-MT;Opheim;no;MT09;;MT09;;;;
22412;MT14;small_airport;Jerry Creek Airport;45,82350158691410;-112,88600158691400;5940;NA;US;US-MT;Wise River;no;MT14;;MT14;;;;
22413;MT15;small_airport;Fort Harrison Army Airfield;46,625801086400000;-112,11000061;4050;NA;US;US-MT;Helena;no;MT15;;MT15;;;;
45509;MT18;small_airport;Torres Airport;48,28995;-114,182867;3078;NA;US;US-MT;Columbia Falls;no;MT18;;MT18;;;Hoerner;
22416;MT19;small_airport;Hoversland Airport;47,591;-114,052002;3330;NA;US;US-MT;Ronan;no;MT19;;MT19;;;Olson Airport;
22417;MT20;small_airport;Hollstein Ranch Airport;46,858299255371100;-104,0989990234380;2778;NA;US;US-MT;Wibaux;no;MT20;;MT20;;;;
22421;MT24;small_airport;Beacon Star Antique Airfield;46,972198486328100;-109,61399841308600;4320;NA;US;US-MT;Moore;no;MT24;;MT24;;;;
22426;MT29;small_airport;Sunday Creek Airpark;46,47890090942380;-105,85800170898400;2490;NA;US;US-MT;Miles City;no;MT29;;MT29;;;;
22427;MT30;small_airport;Trapper Creek Strip;45,94020080566410;-114,13700103759800;4040;NA;US;US-MT;Conner;no;MT30;;MT30;;;;
22429;MT32;small_airport;Ckye Field;46,53879928588870;-114,04000091552700;3600;NA;US;US-MT;Stevensville;no;MT32;;MT32;;;;
22430;MT33;small_airport;Bair Airport;47,409400939941400;-111,48699951171900;3340;NA;US;US-MT;Ulm;no;MT33;;MT33;;;;
22431;MT34;small_airport;Ruff Airport;46,13330078125;-107,5510025024410;2740;NA;US;US-MT;Custer;no;MT34;;MT34;;;;
22433;MT36;small_airport;Cottontail Ranch Airport;46,132198333740200;-110,0469970703130;5340;NA;US;US-MT;Melville;no;MT36;;MT36;;;;
22434;MT37;small_airport;Sanders Airport;48,124698638916000;-114,23999786377000;2910;NA;US;US-MT;Kalispell;no;MT37;;MT37;;;;
22435;MT38;small_airport;Swank Airport;48,40340042114260;-105,15699768066400;2205;NA;US;US-MT;Poplar;no;MT38;;MT38;;;;
22436;MT39;small_airport;Black Canyon Ranch Airport;47,10599899291990;-113,31700134277300;4260;NA;US;US-MT;Seeley Lake;no;MT39;;MT39;;;;
22437;MT40;small_airport;Horner Field;47,593655;-111,270213;3430;NA;US;US-MT;Great Falls;no;;;;;;MT40;
22438;MT41;small_airport;Jefco Skypark Airport;45,878299713134800;-112,11699676513700;4510;NA;US;US-MT;Whitehall;no;MT41;;MT41;;;;
22439;MT42;small_airport;Hasskamp STOLport;45,910499572753900;-111,51399993896500;4052;NA;US;US-MT;Three Forks;no;MT42;;MT42;;;;
22440;MT43;small_airport;Klies Air Strip;46,34629821777340;-112,34400177002000;6300;NA;US;US-MT;Basin;no;MT43;;MT43;;;;
22442;MT45;small_airport;Castleberry Airport;45,90890121459960;-104,57599639892600;3373;NA;US;US-MT;Ekalaka;no;MT45;;MT45;;;;
22443;MT46;small_airport;Lakeview Airport;44,61709976196290;-111,7979965209960;6630;NA;US;US-MT;Lakeview;no;MT46;;MT46;;;;
22444;MT47;small_airport;Metzel Creek Airport;44,6869010925293;-111,89399719238300;6691;NA;US;US-MT;Lakeview;no;MT47;;MT47;;;;
22445;MT48;small_airport;Flying Y Ranch Airport;45,43470001220700;-110,64399719238300;4857;NA;US;US-MT;Livingston;no;MT48;;MT48;;;;
22446;MT49;small_airport;Ford's South Airport;46,923500061035200;-114,08799743652300;3200;NA;US;US-MT;Lolo;no;MT49;;MT49;;;;
22447;MT50;small_airport;Lanning Ranch Airport;45,087799072265600;-104,81900024414100;3995;NA;US;US-MT;Alzada;no;MT50;;MT50;;;;
22448;MT51;small_airport;Zerbe Airport;48,277000427246100;-105,96199798584000;2720;NA;US;US-MT;Frazer;no;MT51;;MT51;;;;
22449;MT52;small_airport;Nine Mile Airport;47,077701568603500;-114,41300201416000;3364;NA;US;US-MT;Huson;no;MT52;;MT52;;;;
22450;MT53;small_airport;Carson Field;48,09469985961910;-114,85199737548800;3550;NA;US;US-MT;Kalispell;no;MT53;;MT53;;;;
22451;MT54;small_airport;Weaver Airport;48,243900299072300;-114,24400329589800;2929;NA;US;US-MT;Kalispell;no;MT54;;MT54;;;;
22455;MT58;small_airport;Nelson Airport;47,766700744628900;-106,18800354003900;2425;NA;US;US-MT;Haxby / Fort Peck;no;MT58;;MT58;;;;
22457;MT60;small_airport;Langton Airstrip;48,81439971923830;-114,35399627685500;3900;NA;US;US-MT;Polebridge;no;MT60;;MT60;;;;
323362;MT65;small_airport;Smithfield Airport;47,116604;-109,381624;4370;NA;US;US-MT;Lewistown;no;MT65;;MT65;;;;
330677;MT69;small_airport;Littlebear Airport;47,727724;-115,464614;2579;NA;US;US-MT;Thompson Falls;no;MT69;;MT69;;;;
22466;MT71;small_airport;Edsall Field;45,724098205566400;-111,04299926757800;4659;NA;US;US-MT;Bozeman;no;MT71;;MT71;;;;
22467;MT72;small_airport;Hedditch Airport;46,346001;-114,176003;3663;NA;US;US-MT;Victor;no;MT72;;MT72;;;;
22469;MT74;small_airport;Sikorski Ranch Airport;46,10689926147460;-104,41500091552700;3330;NA;US;US-MT;Ekalaka;no;MT74;;MT74;;;;
22470;MT75;small_airport;Buchanan Ranch Airport;47,430198669433600;-111,45999908447300;3345;NA;US;US-MT;Great Falls;no;MT75;;MT75;;;;
22471;MT76;small_airport;Smith Farms Airport;47,39970016479490;-111,47000122070300;3340;NA;US;US-MT;Great Falls;no;MT76;;MT76;;;;
22472;MT77;small_airport;Peterson Ranch Airport;47,608299255371100;-110,90599822998000;3340;NA;US;US-MT;Highwood;no;MT77;;MT77;;;;
22474;MT79;small_airport;Sand Creek Wildlife Station Airport;47,58420181274410;-108,70899963378900;2940;NA;US;US-MT;Roy;no;MT79;;MT79;;;;
22475;MT80;small_airport;Vine Airport;48,04309844970700;-105,60900115966800;2075;NA;US;US-MT;Wolf Point;no;MT80;;MT80;;;;
22476;MT81;small_airport;Thompson Field;45,80350112915040;-111,13800048828100;4400;NA;US;US-MT;Belgrade;no;MT81;;MT81;;;;
22478;MT83;small_airport;Ten Mile Airport;46,57160186767580;-112,18099975585900;4294;NA;US;US-MT;Helena;no;MT83;;MT83;;;;
22479;MT84;small_airport;Mower Field;48,22079849243160;-114,3759994506840;4000;NA;US;US-MT;Kalispell;no;MT84;;MT84;;;;
22480;MT85;small_airport;Redfield Ag Strip;48,75889968870000;-106,364997864;3100;NA;US;US-MT;Opheim;no;MT85;;MT85;;;;
22481;MT86;small_airport;Bar E Airport;47,16899871826170;-112,08499908447300;3875;NA;US;US-MT;Helena;no;MT86;;MT86;;;;
22482;MT87;small_airport;Oglesby Farms Inc Airport;48,66669845581060;-105,93399810791000;2850;NA;US;US-MT;Peerless;no;MT87;;MT87;;;;
22483;MT88;small_airport;Campbell Ranch Airport;48,004398345947300;-114,9990005493160;3360;NA;US;US-MT;Marion;no;MT88;;MT88;;;;
22484;MT89;small_airport;Foster Ranches Airport;45,79990005493160;-110,53399658203100;4680;NA;US;US-MT;Livingston;no;MT89;;MT89;;;;
22485;MT90;small_airport;J B Airport;48,38779830932620;-105,33499908447300;2710;NA;US;US-MT;Wolf Point;no;MT90;;MT90;;;;
